Image_Folder,Type,Type_encoded
samples/train_images/42.125529_-72.567518.png,RefineriesAndTerminals,5
samples/train_images/40.620876_-73.652638.png,RefineriesAndTerminals,5
samples/train_images/30.324193_-97.627295.png,RefineriesAndTerminals,5
samples/train_images/38.8418_-90.06549.png,RefineriesAndTerminals,5
samples/train_images/43.163291_-77.679252.png,RefineriesAndTerminals,5
samples/train_images/32.360293793_-95.280906528.png,RefineriesAndTerminals,5
samples/train_images/41.277767_-95.921575.png,RefineriesAndTerminals,5
samples/train_images/37.087012_-96.62065.png,RefineriesAndTerminals,5
samples/train_images/47.933406_-97.086223.png,RefineriesAndTerminals,5
samples/train_images/32.350384_-88.745566.png,RefineriesAndTerminals,5
samples/train_images/33.9082_-118.4085.png,RefineriesAndTerminals,5
samples/train_images/32.742787_-83.661055.png,RefineriesAndTerminals,5
samples/train_images/29.977804_-95.389362.png,RefineriesAndTerminals,5
samples/train_images/30.36127277_-81.62435925.png,RefineriesAndTerminals,5
samples/train_images/32.541044_-95.699919.png,RefineriesAndTerminals,5
samples/train_images/32.822379_-115.565916.png,RefineriesAndTerminals,5
samples/train_images/37.629515_-100.981422.png,RefineriesAndTerminals,5
samples/train_images/34.93019100002516_-120.51107999991753.png,RefineriesAndTerminals,5
samples/train_images/48.494369_-122.562522.png,RefineriesAndTerminals,5
samples/train_images/30.765714_-88.059254.png,RefineriesAndTerminals,5
samples/train_images/44.530586_-88.012804.png,RefineriesAndTerminals,5
samples/train_images/39.533648_-119.749232.png,RefineriesAndTerminals,5
samples/train_images/30.862578_-96.580434.png,RefineriesAndTerminals,5
samples/train_images/39.006042_-87.715846.png,RefineriesAndTerminals,5
samples/train_images/39.378193_-81.290415.png,RefineriesAndTerminals,5
samples/train_images/37.940098_-122.393699.png,RefineriesAndTerminals,5
samples/train_images/39.707342_-121.811684.png,RefineriesAndTerminals,5
samples/train_images/30.40568237_-87.20944061.png,RefineriesAndTerminals,5
samples/train_images/29.426703_-98.393292.png,RefineriesAndTerminals,5
samples/train_images/41.417281_-88.332717.png,RefineriesAndTerminals,5
samples/train_images/41.2616_-110.807.png,RefineriesAndTerminals,5
samples/train_images/42.874852_-112.452228.png,RefineriesAndTerminals,5
samples/train_images/38.8375_-90.0675.png,RefineriesAndTerminals,5
samples/train_images/29.377334_-94.909713.png,RefineriesAndTerminals,5
samples/train_images/34.061471_-117.626022.png,RefineriesAndTerminals,5
samples/train_images/42.276592_-83.124537.png,RefineriesAndTerminals,5
samples/train_images/40.627457258_-73.747110881.png,RefineriesAndTerminals,5
samples/train_images/32.178715_-110.910215.png,RefineriesAndTerminals,5
samples/train_images/40.644396_-75.482377.png,RefineriesAndTerminals,5
samples/train_images/31.580277_-84.182981.png,RefineriesAndTerminals,5
samples/train_images/38.885586_-92.263682.png,RefineriesAndTerminals,5
samples/train_images/31.64847544_-89.53163604.png,RefineriesAndTerminals,5
samples/train_images/42.916233_-112.530723.png,RefineriesAndTerminals,5
samples/train_images/37.79747300003303_-96.87266199990584.png,RefineriesAndTerminals,5
samples/train_images/42.976739_-78.932641.png,RefineriesAndTerminals,5
samples/train_images/27.810556_-97.426944.png,RefineriesAndTerminals,5
samples/train_images/31.983594_-84.098546.png,RefineriesAndTerminals,5
samples/train_images/45.578902_-122.760034.png,RefineriesAndTerminals,5
samples/train_images/38.008487_-122.05744.png,RefineriesAndTerminals,5
samples/train_images/27.809312_-97.436169.png,RefineriesAndTerminals,5
samples/train_images/40.222732_-77.047527.png,RefineriesAndTerminals,5
samples/train_images/41.098533_-81.487484.png,RefineriesAndTerminals,5
samples/train_images/28.523877_-99.220684.png,RefineriesAndTerminals,5
samples/train_images/37.0619_-97.0381.png,RefineriesAndTerminals,5
samples/train_images/41.285909_-81.212275.png,RefineriesAndTerminals,5
samples/train_images/39.061792_-84.650589.png,RefineriesAndTerminals,5
samples/train_images/33.449629_-112.170282.png,RefineriesAndTerminals,5
samples/train_images/39.88113_-91.525089.png,RefineriesAndTerminals,5
samples/train_images/39.8718_-75.1558.png,RefineriesAndTerminals,5
samples/train_images/41.143426_-83.446521.png,RefineriesAndTerminals,5
samples/train_images/40.46686_-78.428942.png,RefineriesAndTerminals,5
samples/train_images/37.364626_-121.884916.png,RefineriesAndTerminals,5
samples/train_images/46.896041_-114.03065.png,RefineriesAndTerminals,5
samples/train_images/36.168505_-86.858892.png,RefineriesAndTerminals,5
samples/train_images/27.81084_-97.431309.png,RefineriesAndTerminals,5
samples/train_images/39.273133_-76.56944.png,RefineriesAndTerminals,5
samples/train_images/33.988341_-83.420338.png,RefineriesAndTerminals,5
samples/train_images/35.046521_-106.645731.png,RefineriesAndTerminals,5
samples/train_images/34.721139_-76.697019.png,RefineriesAndTerminals,5
samples/train_images/36.166281_-86.851008.png,RefineriesAndTerminals,5
samples/train_images/30.399351_-94.230517.png,RefineriesAndTerminals,5
samples/train_images/30.83114_-94.08175.png,RefineriesAndTerminals,5
samples/train_images/31.644167_-89.522222.png,RefineriesAndTerminals,5
samples/train_images/44.930356_-93.046224.png,RefineriesAndTerminals,5
samples/train_images/31.81488399989169_-89.00918900012704.png,RefineriesAndTerminals,5
samples/train_images/34.20569_-97.10417.png,RefineriesAndTerminals,5
samples/train_images/41.665012_-83.461122.png,RefineriesAndTerminals,5
samples/train_images/38.822778_-90.078924.png,RefineriesAndTerminals,5
samples/train_images/32.58901_-93.51512.png,RefineriesAndTerminals,5
samples/train_images/37.969084_-87.605912.png,RefineriesAndTerminals,5
samples/train_images/41.787193_-86.254726.png,RefineriesAndTerminals,5
samples/train_images/40.51719_-75.538069.png,RefineriesAndTerminals,5
samples/train_images/35.37249_-80.20083.png,RefineriesAndTerminals,5
samples/train_images/41.563678682_-93.530518678.png,RefineriesAndTerminals,5
samples/train_images/35.551098_-78.299644.png,RefineriesAndTerminals,5
samples/train_images/34.927239_-81.886222.png,RefineriesAndTerminals,5
samples/train_images/34.064152_-117.363488.png,RefineriesAndTerminals,5
samples/train_images/34.1056044736_-118.007107121.png,RefineriesAndTerminals,5
samples/train_images/39.897139_-104.67336.png,RefineriesAndTerminals,5
samples/train_images/41.65374_-88.04839.png,RefineriesAndTerminals,5
samples/train_images/30.06365_-94.0689.png,RefineriesAndTerminals,5
samples/train_images/39.784937_-104.999875.png,RefineriesAndTerminals,5
samples/train_images/41.928444_-73.964338.png,RefineriesAndTerminals,5
samples/train_images/33.2003_-87.607.png,RefineriesAndTerminals,5
samples/train_images/33.791408_-118.238694.png,RefineriesAndTerminals,5
samples/train_images/43.128216_-75.247573.png,RefineriesAndTerminals,5
samples/train_images/39.116371_-84.801622.png,RefineriesAndTerminals,5
samples/train_images/33.76065_-118.264869.png,RefineriesAndTerminals,5
samples/train_images/35.085843_-90.083385.png,RefineriesAndTerminals,5
samples/train_images/40.912851_-81.433055.png,RefineriesAndTerminals,5
samples/train_images/39.91006099995656_-75.20306100025033.png,RefineriesAndTerminals,5
samples/train_images/40.497454_-80.084604.png,RefineriesAndTerminals,5
samples/train_images/33.8619_-118.159912.png,RefineriesAndTerminals,5
samples/train_images/38.88586_-92.265426.png,RefineriesAndTerminals,5
samples/train_images/35.282624_-80.936711.png,RefineriesAndTerminals,5
samples/train_images/40.611414_-80.629099.png,RefineriesAndTerminals,5
samples/train_images/30.9742_-91.429932.png,RefineriesAndTerminals,5
samples/train_images/29.139254_-90.208132.png,RefineriesAndTerminals,5
samples/train_images/30.763104_-88.052739.png,RefineriesAndTerminals,5
samples/train_images/41.769167_-87.838056.png,RefineriesAndTerminals,5
samples/train_images/29.311053_-98.474316.png,RefineriesAndTerminals,5
samples/train_images/34.978944_-109.824778.png,RefineriesAndTerminals,5
samples/train_images/41.166621_-73.202321.png,RefineriesAndTerminals,5
samples/train_images/39.936013467_-88.951802155.png,RefineriesAndTerminals,5
samples/train_images/40.4045_-80.618939.png,RefineriesAndTerminals,5
samples/train_images/37.805355_-98.911573.png,RefineriesAndTerminals,5
samples/train_images/43.621745587_-83.856525957.png,RefineriesAndTerminals,5
samples/train_images/38.848441_-77.273181.png,RefineriesAndTerminals,5
samples/train_images/32.86554_-115.570307.png,RefineriesAndTerminals,5
samples/train_images/38.358945_-87.389079.png,RefineriesAndTerminals,5
samples/train_images/33.908489_-118.277189.png,RefineriesAndTerminals,5
samples/train_images/29.072278_-95.744703.png,RefineriesAndTerminals,5
samples/train_images/37.950051_-121.322976.png,RefineriesAndTerminals,5
samples/train_images/29.884891_-93.960709.png,RefineriesAndTerminals,5
samples/train_images/38.343737_-97.673963.png,RefineriesAndTerminals,5
samples/train_images/27.811868_-97.454215.png,RefineriesAndTerminals,5
samples/train_images/33.839512_-118.236689.png,RefineriesAndTerminals,5
samples/train_images/32.412421_-99.875151.png,RefineriesAndTerminals,5
samples/train_images/45.806647_-108.433506.png,RefineriesAndTerminals,5
samples/train_images/34.179382_-118.46804.png,RefineriesAndTerminals,5
samples/train_images/35.483219_-97.42244.png,RefineriesAndTerminals,5
samples/train_images/43.432995_-96.310809.png,RefineriesAndTerminals,5
samples/train_images/34.751327_-81.631488.png,RefineriesAndTerminals,5
samples/train_images/39.241289_-76.576573.png,RefineriesAndTerminals,5
samples/train_images/31.34481_-109.509151.png,RefineriesAndTerminals,5
samples/train_images/40.219518_-76.976223.png,RefineriesAndTerminals,5
samples/train_images/33.85271_-118.33026.png,RefineriesAndTerminals,5
samples/train_images/40.534765_-74.262635.png,RefineriesAndTerminals,5
samples/train_images/31.8167_-89.0089.png,RefineriesAndTerminals,5
samples/train_images/30.712229_-91.283955.png,RefineriesAndTerminals,5
samples/train_images/30.05498_-90.64663.png,RefineriesAndTerminals,5
samples/train_images/37.71094_-101.047411.png,RefineriesAndTerminals,5
samples/train_images/42.268424_-73.803975.png,RefineriesAndTerminals,5
samples/train_images/35.48846800003501_-108.42735899973786.png,RefineriesAndTerminals,5
samples/train_images/33.899437_-92.363011.png,RefineriesAndTerminals,5
samples/train_images/39.801793999892624_-104.94470499996588.png,RefineriesAndTerminals,5
samples/train_images/45.588954_-122.773473.png,RefineriesAndTerminals,5
samples/train_images/35.387329999926465_-119.04792199997546.png,RefineriesAndTerminals,5
samples/train_images/48.175747_-103.629719.png,RefineriesAndTerminals,5
samples/train_images/39.365365_-77.040521.png,RefineriesAndTerminals,5
samples/train_images/29.606557_-95.018815.png,RefineriesAndTerminals,5
samples/train_images/39.95326_-83.093975.png,RefineriesAndTerminals,5
samples/train_images/35.039401_-120.589698.png,RefineriesAndTerminals,5
samples/train_images/43.431754_-96.191146.png,RefineriesAndTerminals,5
samples/train_images/38.375516_-82.600515.png,RefineriesAndTerminals,5
samples/train_images/40.794044_-111.984847.png,RefineriesAndTerminals,5
samples/train_images/33.455119_-86.878358.png,RefineriesAndTerminals,5
samples/train_images/34.60236_-98.50481.png,RefineriesAndTerminals,5
samples/train_images/38.339382_-98.311314.png,RefineriesAndTerminals,5
samples/train_images/40.305582_-109.914496.png,RefineriesAndTerminals,5
samples/train_images/32.59106999988194_-93.51190933329713.png,RefineriesAndTerminals,5
samples/train_images/37.928318_-87.944378.png,RefineriesAndTerminals,5
samples/train_images/37.44564_-77.435691.png,RefineriesAndTerminals,5
samples/train_images/36.181994_-86.785084.png,RefineriesAndTerminals,5
samples/train_images/40.864588_-111.905808.png,RefineriesAndTerminals,5
samples/train_images/38.841131_-97.641902.png,RefineriesAndTerminals,5
samples/train_images/41.77899_-107.104.png,RefineriesAndTerminals,5
samples/train_images/39.229496_-76.568875.png,RefineriesAndTerminals,5
samples/train_images/33.777221_-118.288897.png,RefineriesAndTerminals,5
samples/train_images/35.278959_-80.92518.png,RefineriesAndTerminals,5
samples/train_images/41.794559_-87.748467.png,RefineriesAndTerminals,5
samples/train_images/38.509435_-82.665489.png,RefineriesAndTerminals,5
samples/train_images/29.461472_-98.406436.png,RefineriesAndTerminals,5
samples/train_images/37.52266_-77.432749.png,RefineriesAndTerminals,5
samples/train_images/25.76361728_-80.14298309.png,RefineriesAndTerminals,5
samples/train_images/38.024986613_-122.064928445.png,RefineriesAndTerminals,5
samples/train_images/45.582944_-122.67021.png,RefineriesAndTerminals,5
samples/train_images/32.879253_-103.297137.png,RefineriesAndTerminals,5
samples/train_images/46.855298_-102.912698.png,RefineriesAndTerminals,5
samples/train_images/48.5916_-104.4475.png,RefineriesAndTerminals,5
samples/train_images/39.845973_-75.225224.png,RefineriesAndTerminals,5
samples/train_images/43.162353346_-77.677528951.png,RefineriesAndTerminals,5
samples/train_images/29.965407_-92.16436.png,RefineriesAndTerminals,5
samples/train_images/44.293691_-96.6913.png,RefineriesAndTerminals,5
samples/train_images/41.569868_-93.526529.png,RefineriesAndTerminals,5
samples/train_images/38.567171_-121.515248.png,RefineriesAndTerminals,5
samples/train_images/33.8099_-118.2383.png,RefineriesAndTerminals,5
samples/train_images/29.839527_-90.046791.png,RefineriesAndTerminals,5
samples/train_images/29.233296_-98.303023.png,RefineriesAndTerminals,5
samples/train_images/39.787908_-84.158772.png,RefineriesAndTerminals,5
samples/train_images/41.627781_-86.267046.png,RefineriesAndTerminals,5
samples/train_images/36.78922_-89.91624.png,RefineriesAndTerminals,5
samples/train_images/41.65455_-88.044444.png,RefineriesAndTerminals,5
samples/train_images/33.477535_-86.852938.png,RefineriesAndTerminals,5
samples/train_images/43.183_-88.044059.png,RefineriesAndTerminals,5
samples/train_images/46.593553_-111.984839.png,RefineriesAndTerminals,5
samples/train_images/43.138064422_-93.350905542.png,RefineriesAndTerminals,5
samples/train_images/41.6703_-87.4803.png,RefineriesAndTerminals,5
samples/train_images/30.416574_-81.595373.png,RefineriesAndTerminals,5
samples/train_images/42.62002_-73.753806.png,RefineriesAndTerminals,5
samples/train_images/37.508986_-77.414446.png,RefineriesAndTerminals,5
samples/train_images/36.019459_-96.752978.png,RefineriesAndTerminals,5
samples/train_images/42.865819_-78.831353.png,RefineriesAndTerminals,5
samples/train_images/43.014471_-87.896611.png,RefineriesAndTerminals,5
samples/train_images/39.84038_-75.25681.png,RefineriesAndTerminals,5
samples/train_images/30.1125189999972_-93.28800599990412.png,RefineriesAndTerminals,5
samples/train_images/36.793133_-76.287846.png,RefineriesAndTerminals,5
samples/train_images/34.218822_-77.948529.png,RefineriesAndTerminals,5
samples/train_images/35.40233677_-119.047865309.png,RefineriesAndTerminals,5
samples/train_images/41.23288_-85.816873.png,RefineriesAndTerminals,5
samples/train_images/34.062059_-117.368441.png,RefineriesAndTerminals,5
samples/train_images/32.355192_-88.745585.png,RefineriesAndTerminals,5
samples/train_images/36.011346_-96.747049.png,RefineriesAndTerminals,5
samples/train_images/39.847158027_-75.248206372.png,RefineriesAndTerminals,5
samples/train_images/48.83050100012544_-122.69661800015494.png,RefineriesAndTerminals,5
samples/train_images/29.717878_-95.177195.png,RefineriesAndTerminals,5
samples/train_images/40.7234_-84.1133.png,RefineriesAndTerminals,5
samples/train_images/33.773991_-118.210815.png,RefineriesAndTerminals,5
samples/train_images/29.608573_-95.025834.png,RefineriesAndTerminals,5
samples/train_images/40.571577_-79.862518.png,RefineriesAndTerminals,5
samples/train_images/42.26944_-73.804007.png,RefineriesAndTerminals,5
samples/train_images/34.9942_-81.2422.png,RefineriesAndTerminals,5
samples/train_images/33.80163_-118.158469.png,RefineriesAndTerminals,5
samples/train_images/31.1761_-87.438268.png,RefineriesAndTerminals,5
samples/train_images/32.921954_-111.507453.png,RefineriesAndTerminals,5
samples/train_images/40.630158_-73.74362.png,RefineriesAndTerminals,5
samples/train_images/36.082514_-79.933954.png,RefineriesAndTerminals,5
samples/train_images/30.18117399981892_-93.33259599991835.png,RefineriesAndTerminals,5
samples/train_images/41.298996_-72.908071.png,RefineriesAndTerminals,5
samples/train_images/31.62473751_-89.53794811.png,RefineriesAndTerminals,5
samples/train_images/35.282976_-80.938819.png,RefineriesAndTerminals,5
samples/train_images/48.070064_-103.83397.png,RefineriesAndTerminals,5
samples/train_images/43.126384_-77.65838.png,RefineriesAndTerminals,5
samples/train_images/33.455022_-86.879725.png,RefineriesAndTerminals,5
samples/train_images/38.586262084_-90.179820213.png,RefineriesAndTerminals,5
samples/train_images/29.290591_-89.355347.png,RefineriesAndTerminals,5
samples/train_images/42.93098_-82.43958.png,RefineriesAndTerminals,5
samples/train_images/39.104752_-99.170494.png,RefineriesAndTerminals,5
samples/train_images/40.100777_-103.7748.png,RefineriesAndTerminals,5
samples/train_images/37.376705_-121.936135.png,RefineriesAndTerminals,5
samples/train_images/38.023025999973896_-122.06390500026788.png,RefineriesAndTerminals,5
samples/train_images/28.861433_-100.525019.png,RefineriesAndTerminals,5
samples/train_images/33.75990874_-84.67222212.png,RefineriesAndTerminals,5
samples/train_images/34.978027_-109.818926.png,RefineriesAndTerminals,5
samples/train_images/31.137229_-102.189251.png,RefineriesAndTerminals,5
samples/train_images/38.819792_-90.090997.png,RefineriesAndTerminals,5
samples/train_images/43.091709_-83.674582.png,RefineriesAndTerminals,5
samples/train_images/41.106779_-104.833253.png,RefineriesAndTerminals,5
samples/train_images/33.994667061_-118.152357922.png,RefineriesAndTerminals,5
samples/train_images/30.151839_-85.635428.png,RefineriesAndTerminals,5
samples/train_images/30.33992347_-87.33304481.png,RefineriesAndTerminals,5
samples/train_images/37.045423_-101.854971.png,RefineriesAndTerminals,5
samples/train_images/31.02332388_-88.02238782.png,RefineriesAndTerminals,5
samples/train_images/39.967732505_-83.108793166.png,RefineriesAndTerminals,5
samples/train_images/32.483173_-94.831474.png,RefineriesAndTerminals,5
samples/train_images/29.986678_-90.26726.png,RefineriesAndTerminals,5
samples/train_images/32.356346_-96.64244.png,RefineriesAndTerminals,5
samples/train_images/32.38658_-90.90825.png,RefineriesAndTerminals,5
samples/train_images/35.038992_-120.5897141.png,RefineriesAndTerminals,5
samples/train_images/29.93975500013731_-90.33032799973677.png,RefineriesAndTerminals,5
samples/train_images/32.012315_-102.010041.png,RefineriesAndTerminals,5
samples/train_images/43.702205_-98.002519.png,RefineriesAndTerminals,5
samples/train_images/41.312441_-75.743004.png,RefineriesAndTerminals,5
samples/train_images/40.88425_-111.9106.png,RefineriesAndTerminals,5
samples/train_images/29.701556000129507_-95.25176100028676.png,RefineriesAndTerminals,5
samples/train_images/36.41601_-97.81283.png,RefineriesAndTerminals,5
samples/train_images/42.7705_-96.194379.png,RefineriesAndTerminals,5
samples/train_images/43.138340524_-93.353423268.png,RefineriesAndTerminals,5
samples/train_images/32.228485_-103.244759.png,RefineriesAndTerminals,5
samples/train_images/39.8228_-75.4033.png,RefineriesAndTerminals,5
samples/train_images/38.79773_-90.587822.png,RefineriesAndTerminals,5
samples/train_images/43.18898_-88.043879.png,RefineriesAndTerminals,5
samples/train_images/33.9462975_-118.16704.png,RefineriesAndTerminals,5
samples/train_images/47.731078_-117.360685.png,RefineriesAndTerminals,5
samples/train_images/25.957193_-97.372498.png,RefineriesAndTerminals,5
samples/train_images/33.915109_-98.436986.png,RefineriesAndTerminals,5
samples/train_images/35.064957_-106.651936.png,RefineriesAndTerminals,5
samples/train_images/41.517455_-87.449087.png,RefineriesAndTerminals,5
samples/train_images/33.917009_-84.274701.png,RefineriesAndTerminals,5
samples/train_images/29.78902_-95.344869.png,RefineriesAndTerminals,5
samples/train_images/34.1380082_-84.84899507.png,RefineriesAndTerminals,5
samples/train_images/38.016594_-122.115392.png,RefineriesAndTerminals,5
samples/train_images/34.924727_-81.867485.png,RefineriesAndTerminals,5
samples/train_images/27.818373_-97.502778.png,RefineriesAndTerminals,5
samples/train_images/48.833978_-122.699203.png,RefineriesAndTerminals,5
samples/train_images/39.18879_-76.674767.png,RefineriesAndTerminals,5
samples/train_images/31.642012_-89.557516.png,RefineriesAndTerminals,5
samples/train_images/37.212541_-79.990375.png,RefineriesAndTerminals,5
samples/train_images/32.82063_-97.349289.png,RefineriesAndTerminals,5
samples/train_images/41.296421_-72.903162.png,RefineriesAndTerminals,5
samples/train_images/28.425208_-81.336223.png,RefineriesAndTerminals,5
samples/train_images/44.76598_-93.04178.png,RefineriesAndTerminals,5
samples/train_images/29.947515_-95.417373.png,RefineriesAndTerminals,5
samples/train_images/26.119019_-98.222721.png,RefineriesAndTerminals,5
samples/train_images/42.408566_-90.733398.png,RefineriesAndTerminals,5
samples/train_images/36.794309_-76.289312.png,RefineriesAndTerminals,5
samples/train_images/47.52363_-111.29321.png,RefineriesAndTerminals,5
samples/train_images/29.654883_-95.282768.png,RefineriesAndTerminals,5
samples/train_images/40.873281_-111.908582.png,RefineriesAndTerminals,5
samples/train_images/42.130801_-83.228161.png,RefineriesAndTerminals,5
samples/train_images/43.113151601_-92.316513556.png,RefineriesAndTerminals,5
samples/train_images/35.279539_-80.944753.png,RefineriesAndTerminals,5
samples/train_images/32.08078_-81.090719.png,RefineriesAndTerminals,5
samples/train_images/29.843056_-94.895278.png,RefineriesAndTerminals,5
samples/train_images/25.95599_-97.412699.png,RefineriesAndTerminals,5
samples/train_images/40.77343_-81.41391.png,RefineriesAndTerminals,5
samples/train_images/42.250675154_-83.309406246.png,RefineriesAndTerminals,5
samples/train_images/33.450105_-112.174832.png,RefineriesAndTerminals,5
samples/train_images/30.110235_-93.282678.png,RefineriesAndTerminals,5
samples/train_images/37.524494_-77.432495.png,RefineriesAndTerminals,5
samples/train_images/37.950967_-121.345177.png,RefineriesAndTerminals,5
samples/train_images/38.204686_-85.848872.png,RefineriesAndTerminals,5
samples/train_images/39.966192_-83.102802.png,RefineriesAndTerminals,5
samples/train_images/39.0_-87.7222.png,RefineriesAndTerminals,5
samples/train_images/38.375_-82.6042.png,RefineriesAndTerminals,5
samples/train_images/29.76089400001712_-93.91846400024346.png,RefineriesAndTerminals,5
samples/train_images/42.524508_-70.878977.png,RefineriesAndTerminals,5
samples/train_images/34.722003_-80.012081.png,RefineriesAndTerminals,5
samples/train_images/35.308125_-94.395807.png,RefineriesAndTerminals,5
samples/train_images/41.270955_-70.090199.png,RefineriesAndTerminals,5
samples/train_images/27.809474_-97.428434.png,RefineriesAndTerminals,5
samples/train_images/29.930517_-89.940643.png,RefineriesAndTerminals,5
samples/train_images/30.47564_-91.20631.png,RefineriesAndTerminals,5
samples/train_images/45.020502_-93.198362.png,RefineriesAndTerminals,5
samples/train_images/39.960367_-83.092884.png,RefineriesAndTerminals,5
samples/train_images/41.12768_-104.78969.png,RefineriesAndTerminals,5
samples/train_images/39.812151_-75.413456.png,RefineriesAndTerminals,5
samples/train_images/40.544285_-74.241631.png,RefineriesAndTerminals,5
samples/train_images/34.55434744_-82.49209814.png,RefineriesAndTerminals,5
samples/train_images/43.113933_-70.812964.png,RefineriesAndTerminals,5
samples/train_images/35.29459_-118.91804.png,RefineriesAndTerminals,5
samples/train_images/32.889524_-79.969824.png,RefineriesAndTerminals,5
samples/train_images/29.73592_-95.182959.png,RefineriesAndTerminals,5
samples/train_images/43.142016391_-77.665430135.png,RefineriesAndTerminals,5
samples/train_images/32.79065728_-88.06142937.png,RefineriesAndTerminals,5
samples/train_images/42.031637_-87.883833.png,RefineriesAndTerminals,5
samples/train_images/30.079532_-92.628111.png,RefineriesAndTerminals,5
samples/train_images/33.5778_-101.855.png,RefineriesAndTerminals,5
samples/train_images/43.86143_-108.164114.png,RefineriesAndTerminals,5
samples/train_images/37.671822_-82.783302.png,RefineriesAndTerminals,5
samples/train_images/32.354719_-88.744443.png,RefineriesAndTerminals,5
samples/train_images/36.171971_-95.621277.png,RefineriesAndTerminals,5
samples/train_images/37.941952_-121.334348.png,RefineriesAndTerminals,5
samples/train_images/33.765992_-118.259123.png,RefineriesAndTerminals,5
samples/train_images/33.247963_-87.489833.png,RefineriesAndTerminals,5
samples/train_images/34.948255_-81.934869.png,RefineriesAndTerminals,5
samples/train_images/42.223968_-104.692803.png,RefineriesAndTerminals,5
samples/train_images/39.373625_-81.396559.png,RefineriesAndTerminals,5
samples/train_images/41.069736_-81.397958.png,RefineriesAndTerminals,5
samples/train_images/30.042893_-94.026288.png,RefineriesAndTerminals,5
samples/train_images/30.34345_-88.48672.png,RefineriesAndTerminals,5
samples/train_images/48.489534_-122.564292.png,RefineriesAndTerminals,5
samples/train_images/34.8865223481_-117.079599048.png,RefineriesAndTerminals,5
samples/train_images/37.213249_-79.989675.png,RefineriesAndTerminals,5
samples/train_images/29.441298_-98.434712.png,RefineriesAndTerminals,5
samples/train_images/32.5175_-87.8364.png,RefineriesAndTerminals,5
samples/train_images/30.32181087_-81.62804661.png,RefineriesAndTerminals,5
samples/train_images/41.639306_-87.503165.png,RefineriesAndTerminals,5
samples/train_images/42.516745_-113.71005.png,RefineriesAndTerminals,5
samples/train_images/32.352153_-86.384132.png,RefineriesAndTerminals,5
samples/train_images/27.825157_-97.449058.png,RefineriesAndTerminals,5
samples/train_images/29.737282_-95.22681.png,RefineriesAndTerminals,5
samples/train_images/38.0716900067_-122.139257398.png,RefineriesAndTerminals,5
samples/train_images/39.496044_-97.127706.png,RefineriesAndTerminals,5
samples/train_images/37.7076724258_-122.397538058.png,RefineriesAndTerminals,5
samples/train_images/27.847888504_-97.062369687.png,RefineriesAndTerminals,5
samples/train_images/33.552584_-112.211871.png,RefineriesAndTerminals,5
samples/train_images/40.526451_-80.179229.png,RefineriesAndTerminals,5
samples/train_images/45.510912_-98.513118.png,RefineriesAndTerminals,5
samples/train_images/37.7277627361_-122.193845376.png,RefineriesAndTerminals,5
samples/train_images/40.698191_-96.692636.png,RefineriesAndTerminals,5
samples/train_images/44.664588_-106.901335.png,RefineriesAndTerminals,5
samples/train_images/40.0405_-75.539104.png,RefineriesAndTerminals,5
samples/train_images/33.76021_-118.242349.png,RefineriesAndTerminals,5
samples/train_images/32.448068_-84.982711.png,RefineriesAndTerminals,5
samples/train_images/29.823380000097902_-95.1135659999299.png,RefineriesAndTerminals,5
samples/train_images/30.718542_-88.036921.png,RefineriesAndTerminals,5
samples/train_images/34.2817204813_-118.801838474.png,RefineriesAndTerminals,5
samples/train_images/29.37542_-94.90798.png,RefineriesAndTerminals,5
samples/train_images/32.0748676_-81.04722139.png,RefineriesAndTerminals,5
samples/train_images/39.5131_-112.585.png,RefineriesAndTerminals,5
samples/train_images/46.850913_-100.881551.png,RefineriesAndTerminals,5
samples/train_images/37.812929_-87.66334.png,RefineriesAndTerminals,5
samples/train_images/32.163879_-110.904647.png,RefineriesAndTerminals,5
samples/train_images/34.281271_-84.363132.png,RefineriesAndTerminals,5
samples/train_images/36.079056_-79.926422.png,RefineriesAndTerminals,5
samples/train_images/41.262136_-81.497523.png,RefineriesAndTerminals,5
samples/train_images/46.865796_-102.87868.png,RefineriesAndTerminals,5
samples/train_images/40.319343456_-76.029252114.png,RefineriesAndTerminals,5
samples/train_images/33.61153_-101.882079.png,RefineriesAndTerminals,5
samples/train_images/35.550394_-78.305169.png,RefineriesAndTerminals,5
samples/train_images/27.533303_-99.470254.png,RefineriesAndTerminals,5
samples/train_images/34.298348_-85.111445.png,RefineriesAndTerminals,5
samples/train_images/30.037409_-93.336491.png,RefineriesAndTerminals,5
samples/train_images/47.584999_-122.353533.png,RefineriesAndTerminals,5
samples/train_images/44.592442_-89.716597.png,RefineriesAndTerminals,5
samples/train_images/35.218707_-96.629721.png,RefineriesAndTerminals,5
samples/train_images/31.430403_-102.375903.png,RefineriesAndTerminals,5
samples/train_images/38.6222_-115.61858.png,RefineriesAndTerminals,5
samples/train_images/43.190641_-88.043825.png,RefineriesAndTerminals,5
samples/train_images/29.976902_-95.364624.png,RefineriesAndTerminals,5
samples/train_images/30.4839_-91.17958.png,RefineriesAndTerminals,5
samples/train_images/37.794007_-96.87414.png,RefineriesAndTerminals,5
samples/train_images/34.18065_-77.950466.png,RefineriesAndTerminals,5
samples/train_images/44.76493_-93.039906.png,RefineriesAndTerminals,5
samples/train_images/48.145883_-103.601216.png,RefineriesAndTerminals,5
